,nb_de_pieces,superficie,carrez,prix,code_postal,id_local,id_type
1252,3,58,False,228000,91240,363.0,0.0
1253,5,85,False,290000,77380,56.0,5.0
1254,3,175,False,389000,91540,324.0,5.0
1255,5,150,False,349000,91540,324.0,5.0
1256,3,63,False,289000,95120,514.0,0.0
1257,1,38,False,379000,75018,17.0,0.0
1258,4,88,False,329000,91420,350.0,5.0
1259,4,77,False,215700,77400,97.0,0.0
1260,5,84,False,549000,92110,389.0,0.0
1261,2,30,False,349000,75018,17.0,0.0
1262,4,110,False,399000,91390,352.0,5.0
1263,2,28,False,450000,75007,6.0,0.0
1264,6,149,False,1215000,92700,390.0,5.0
1265,8,200,False,389000,77120,58.0,5.0
1266,3,51,False,209000,93000,418.0,0.0
1267,3,57,False,224400,94600,457.0,0.0
1268,4,96,False,375000,77470,85.0,5.0
1269,5,111,False,359000,91710,369.0,5.0
1270,7,242,False,331000,91150,321.0,5.0
1271,4,73,False,199000,78270,197.0,0.0
1272,6,110,False,896000,92240,398.0,5.0
1273,2,56,False,169900,94350,486.0,0.0
1274,5,105,False,895000,78150,211.0,0.0
1275,3,63,False,419000,92370,387.0,0.0
1276,4,80,False,249500,91390,352.0,0.0
1277,3,60,False,218000,95540,533.0,5.0
1278,4,91,False,430000,91700,361.0,5.0
1279,5,160,False,420000,77860,138.0,5.0
1280,2,25,False,260000,78220,288.0,0.0
1281,6,140,False,414000,91310,336.0,5.0
1282,5,96,False,454000,94130,469.0,0.0
1283,5,150,False,499000,94500,453.0,5.0
1284,3,64,False,321000,91300,344.0,0.0
1285,6,87,False,467000,78930,231.0,5.0
1286,3,72,False,570000,92400,391.0,0.0
1287,4,105,False,333000,77123,127.0,5.0
1288,3,53,False,425500,94100,478.0,0.0
1289,4,71,False,405000,77700,159.0,0.0
1290,3,70,False,557000,78120,266.0,5.0
1291,5,114,False,449000,77420,43.0,5.0
1292,8,168,False,340000,77320,77.0,5.0
1293,2,43,False,178000,95230,558.0,0.0
1294,7,187,False,910000,77700,52.0,5.0
1295,4,83,False,285000,77390,21.0,5.0
1296,4,70,False,420000,95530,519.0,5.0
1297,8,170,False,430000,77540,143.0,5.0
1298,5,96,False,298000,95110,555.0,0.0
1299,7,170,False,580000,91630,335.0,5.0
1300,5,134,False,328000,78450,287.0,5.0
1301,6,137,False,883000,78420,204.0,5.0
1302,5,90,False,229500,95460,515.0,0.0
1303,3,70,False,168000,77540,143.0,5.0
1304,4,71,False,350000,77400,97.0,5.0
1305,3,59,False,411000,92410,413.0,0.0
1306,4,82,False,265000,91410,317.0,0.0
1307,6,220,False,445000,77540,60.0,5.0
1308,2,26,False,135000,95210,549.0,0.0
1309,3,65,False,240000,77169,32.0,5.0
1310,3,81,False,760000,75015,14.0,0.0
1311,6,130,False,292000,77270,184.0,5.0
1312,7,171,False,550000,77410,54.0,5.0
1313,3,63,False,315000,92160,380.0,0.0
1314,3,65,False,179000,77176,156.0,0.0
1315,5,140,False,279000,91720,341.0,5.0
1316,5,140,False,279000,91490,347.0,5.0
1317,6,155,False,322500,77230,96.0,5.0
1318,1,16,False,119000,95160,535.0,0.0
1319,2,58,False,285000,93360,431.0,5.0
1320,6,130,False,340000,77165,93.0,5.0
1321,4,115,False,315000,77127,99.0,5.0
1322,2,52,False,340000,78150,211.0,0.0
1323,4,100,False,835000,94100,478.0,5.0
1324,2,46,False,219000,77340,135.0,0.0
1325,4,83,False,289000,91220,303.0,5.0
1326,3,62,False,205000,78840,227.0,0.0
1327,4,101,False,375000,78120,213.0,5.0
1328,3,59,False,185000,91150,321.0,5.0
1329,5,106,False,303000,91090,338.0,5.0
1330,5,180,False,599000,78510,277.0,5.0
1331,4,102,False,369000,95520,539.0,5.0
1332,3,45,False,479000,75009,8.0,0.0
1333,5,94,False,289000,91710,369.0,5.0
1334,6,123,False,830000,92140,388.0,5.0
1335,4,74,False,495000,78500,272.0,5.0
1336,6,104,False,199000,91410,317.0,5.0
1337,3,50,False,167500,77230,181.0,5.0
1339,7,172,False,640000,77330,128.0,5.0
1340,4,80,False,299900,95100,490.0,0.0
1341,6,123,False,370000,78440,232.0,5.0
1342,5,106,False,698000,75019,18.0,0.0
1343,4,100,False,700000,92000,402.0,5.0
1344,4,90,False,379000,78500,272.0,5.0
1345,4,79,False,282000,95100,490.0,0.0
1346,7,130,False,499000,93250,444.0,5.0
1347,3,63,False,499900,92800,405.0,0.0
1348,4,82,False,210000,77130,114.0,0.0
1349,3,68,False,185000,91860,319.0,0.0
1350,6,115,False,475000,77124,131.0,5.0
1351,4,107,False,800000,92400,391.0,0.0
1352,3,56,False,219000,95150,559.0,0.0
1353,4,85,False,454000,93200,439.0,5.0
1354,6,98,False,300000,78200,242.0,5.0
1355,3,67,False,250000,77410,54.0,5.0
1356,4,93,False,695000,92500,406.0,5.0
1357,4,80,False,269000,78570,208.0,5.0
1358,3,70,False,429500,94170,473.0,0.0
1359,5,120,False,378000,77230,66.0,5.0
1360,4,82,False,315000,93150,417.0,0.0
1361,3,59,False,215000,91560,314.0,0.0
1362,5,145,False,428000,91170,377.0,5.0
1363,1,31,False,136000,91360,320.0,0.0
1364,3,65,False,325000,94320,481.0,0.0
1365,7,145,False,437000,91290,292.0,5.0
1366,4,85,False,427500,93110,438.0,5.0
1367,2,42,False,229000,77600,36.0,0.0
1368,5,106,False,235000,77460,160.0,5.0
1369,6,183,False,213000,77760,37.0,5.0
1370,4,69,False,339000,94600,457.0,0.0
1371,5,100,False,805000,92000,402.0,5.0
1372,4,53,False,202000,93200,439.0,5.0
1373,3,61,False,239999,77680,142.0,0.0
1374,5,80,False,220500,78550,235.0,5.0
1375,6,144,False,900000,92700,390.0,5.0
1376,2,35,False,207500,92700,390.0,0.0
1377,6,220,False,470000,77860,149.0,5.0
1378,6,220,False,470000,77700,105.0,5.0
1379,4,78,False,232000,95600,509.0,0.0
1380,4,90,False,359000,78300,262.0,0.0
1381,5,82,False,432000,78150,211.0,0.0
1382,6,100,False,480000,95230,558.0,5.0
1383,8,143,False,579000,95550,495.0,5.0
1384,4,90,False,370000,95220,524.0,5.0
1385,3,63,False,129000,77160,137.0,0.0
1386,3,58,False,129000,77160,137.0,3.0
1387,3,69,False,310000,93100,430.0,0.0
1388,3,60,False,229000,77100,108.0,5.0
1389,2,38,False,283000,92140,388.0,0.0
1390,3,62,False,395000,92140,388.0,0.0
1391,3,67,False,519000,92400,391.0,0.0
1392,2,54,False,249000,78150,211.0,0.0
1393,6,166,False,588000,77260,78.0,7.0
1394,4,95,False,166000,77260,78.0,5.0
1395,7,175,False,230000,77260,78.0,5.0
1396,3,60,False,230000,77390,63.0,5.0
1397,3,53,False,115000,77210,23.0,0.0
1398,9,135,False,339000,77310,145.0,5.0
1399,3,60,False,370000,94100,478.0,0.0
1400,3,85,False,215000,77680,142.0,0.0
1401,2,38,False,175000,78540,281.0,0.0
1402,4,71,False,549000,92140,388.0,5.0
1403,6,215,False,967000,78630,254.0,5.0
1404,3,56,False,135000,91180,362.0,0.0
1405,3,65,False,399000,75013,12.0,0.0
1406,4,80,False,339000,94350,486.0,0.0
1407,6,127,False,1077000,92500,406.0,5.0
1408,2,38,False,159600,78740,278.0,0.0
1410,1,26,False,571650,75002,1.0,0.0
1411,4,85,False,158000,77100,108.0,0.0
1412,2,55,False,293000,78150,211.0,0.0
1413,2,40,False,126900,78520,238.0,0.0
1414,3,48,False,235000,93110,438.0,0.0
1415,5,89,False,353600,77176,156.0,5.0
1416,9,221,False,725000,78720,206.0,5.0
1417,2,32,False,230000,94270,465.0,0.0
1418,1,40,False,310000,92400,391.0,0.0
1419,4,93,False,580000,92320,386.0,0.0
1420,4,101,False,644000,78000,283.0,0.0
1421,4,80,False,198900,95610,513.0,0.0
1422,3,69,False,550000,75019,18.0,0.0
1423,4,90,False,259500,95710,499.0,5.0
1424,2,61,False,575000,75018,17.0,0.0
1425,3,76,False,405000,94100,478.0,0.0
1426,8,115,False,520000,94800,483.0,5.0
1427,2,37,False,229000,92500,406.0,0.0
1428,2,43,False,219000,78150,211.0,0.0
1429,2,45,False,189000,93340,436.0,0.0
1430,7,146,False,298000,77190,65.0,5.0
1431,2,56,False,112000,77260,78.0,5.0
1433,2,46,False,160000,93130,434.0,0.0
1434,5,80,False,549000,92110,389.0,0.0
1435,3,74,False,284500,95520,539.0,5.0
1436,6,105,False,385000,77500,50.0,5.0
1437,4,93,False,294000,93370,429.0,5.0
1438,4,63,False,165000,91200,293.0,0.0
1439,12,220,False,1460000,91120,355.0,5.0
1440,3,31,False,55000,77260,78.0,5.0
1441,5,100,False,1250000,92200,403.0,0.0
1442,4,72,False,165000,95300,544.0,0.0
1443,3,64,False,346000,92320,386.0,0.0
1444,5,120,False,429000,94260,460.0,5.0
1445,3,54,False,229000,78540,281.0,3.0
1446,1,28,False,299000,75018,17.0,0.0
1447,2,43,False,320000,92160,380.0,0.0
1448,6,220,False,379000,77140,124.0,5.0
1449,2,60,False,195000,91410,317.0,0.0
1450,4,67,False,239000,78160,246.0,0.0
1451,6,103,False,333000,93270,441.0,5.0
1452,5,103,False,350000,95100,490.0,5.0
1453,2,38,False,109500,77540,143.0,3.0
1454,8,110,False,420000,91600,366.0,5.0
1455,8,125,False,208900,95770,548.0,5.0
1456,7,160,False,554200,95640,529.0,5.0
1457,8,223,False,595000,95420,528.0,7.0
1458,6,105,False,263000,95780,545.0,5.0
1459,2,43,False,199500,77400,97.0,0.0
1460,3,140,False,659000,77400,97.0,5.0
1461,3,84,False,315000,77410,84.0,5.0
1463,2,43,False,630000,75008,7.0,0.0
1464,2,21,False,330000,75017,16.0,0.0
1465,1,11,False,180000,75017,16.0,0.0
1466,6,170,False,1960000,75016,15.0,0.0
1467,2,21,False,330000,75008,7.0,0.0
1468,3,67,False,750000,75017,16.0,0.0
1469,8,140,False,619000,94490,472.0,5.0
1470,2,28,False,182000,93250,444.0,0.0
1471,5,89,False,279000,91300,344.0,0.0
1472,2,43,False,200000,91120,355.0,0.0
1473,3,57,False,345000,93230,437.0,0.0
1474,4,96,False,755000,93100,430.0,5.0
1475,3,61,False,380000,93100,430.0,0.0
1476,2,45,False,390000,75020,19.0,0.0
1477,5,94,False,348000,94320,481.0,0.0
1478,7,158,False,645000,94240,462.0,5.0
1479,1,26,False,89000,91610,295.0,0.0
1480,5,90,False,454500,78390,196.0,5.0
1482,2,38,False,199000,92140,388.0,0.0
1483,3,91,False,710000,92350,404.0,5.0
1484,3,68,False,787500,75015,14.0,0.0
1485,4,80,False,260000,77360,169.0,5.0
1486,6,125,False,299000,77140,113.0,5.0
1487,5,125,False,462000,77140,124.0,5.0
1488,3,57,False,284000,93300,414.0,0.0
1489,4,66,False,595000,94170,473.0,5.0
1490,4,70,False,500000,94300,487.0,0.0
1491,4,86,False,600000,94130,469.0,0.0
1492,3,64,False,385000,94170,473.0,0.0
1493,4,72,False,376000,92160,380.0,0.0
1494,3,45,False,170000,93350,420.0,0.0
1495,3,63,False,455000,94700,467.0,0.0
1496,4,88,False,256000,94000,458.0,0.0
1497,4,100,False,395000,94500,453.0,5.0
1498,1,19,False,133000,94220,454.0,0.0
1499,2,30,False,195000,94220,454.0,0.0
1500,3,56,False,426000,94130,469.0,0.0
1501,3,58,False,158000,94450,466.0,0.0
1502,7,190,False,549500,77173,53.0,5.0
1503,1,31,False,150000,95000,501.0,0.0
1504,5,101,False,660000,92290,385.0,0.0
1505,4,80,False,478800,78240,207.0,0.0
1506,7,128,False,364035,91150,351.0,5.0
1507,4,78,False,282000,91300,344.0,0.0
1508,6,165,False,720000,77600,36.0,5.0
1509,2,47,False,191200,77600,36.0,0.0
1510,8,180,False,711200,77144,115.0,5.0
1511,4,77,False,259700,91600,366.0,0.0
1512,3,66,False,229500,91600,366.0,0.0
1513,4,64,False,135000,91600,366.0,0.0
1514,4,63,False,169000,91390,352.0,0.0
1515,3,72,False,239900,91210,318.0,0.0
1516,7,128,False,1300000,92500,406.0,5.0
1517,4,70,False,242650,77100,108.0,5.0
1518,2,41,False,184990,77100,108.0,0.0
1519,7,138,False,339900,95280,526.0,5.0
1520,5,93,False,336000,95180,531.0,5.0
1521,3,67,False,197400,95000,501.0,0.0
1522,5,100,False,695000,93100,430.0,0.0
1523,3,89,False,794200,92600,381.0,0.0
1524,3,67,False,451000,92290,385.0,0.0
1525,2,37,False,168500,91850,300.0,5.0
1526,2,50,False,385000,92290,385.0,0.0
1527,5,140,False,700000,78590,256.0,5.0
1528,3,73,False,511000,92290,385.0,0.0
1529,4,78,False,385000,78540,281.0,0.0
1530,4,117,False,695000,75013,12.0,0.0
1531,4,162,False,499990,93600,415.0,5.0
1532,3,52,False,179000,77100,108.0,0.0
1533,2,42,False,185000,77300,79.0,0.0
1534,4,80,False,319000,95870,496.0,0.0
1535,2,53,False,690000,75001,0.0,0.0
1536,2,35,False,430000,75002,1.0,0.0
1537,1,34,False,545000,75005,4.0,0.0
1538,3,75,False,236000,95220,524.0,0.0
1539,5,200,False,3350000,75001,0.0,0.0
1540,4,89,False,815000,75018,17.0,0.0
1541,4,88,False,521000,94800,483.0,0.0
1542,4,79,False,385000,94350,486.0,0.0
1543,2,40,False,268000,93160,433.0,0.0
1544,2,39,False,473800,75018,17.0,0.0
1545,4,88,False,1190000,75018,17.0,0.0
1546,5,158,False,1735000,94120,459.0,5.0
1547,5,92,False,372000,91290,292.0,0.0
1548,6,180,False,700000,95290,525.0,5.0
1549,4,88,False,1290000,75018,17.0,0.0
1550,2,26,False,613000,75002,1.0,0.0
1551,7,200,False,3650000,75007,6.0,0.0
1552,6,136,False,365000,91100,371.0,5.0
1553,3,59,False,249000,92290,385.0,0.0
1555,3,75,False,860000,75019,18.0,0.0
1556,3,46,False,180400,77000,110.0,0.0
1557,3,65,False,353000,77700,52.0,0.0
1558,7,213,False,599000,95650,497.0,5.0
1559,2,43,False,255000,94420,474.0,0.0
1560,3,57,False,235000,91800,305.0,0.0
1561,4,75,False,276000,77166,88.0,5.0
1562,8,310,False,680000,77390,129.0,5.0
1563,7,135,False,315000,78540,281.0,5.0
1564,6,183,False,360000,78270,285.0,5.0
1565,2,33,False,162000,93300,414.0,0.0
1566,2,30,False,464500,75008,7.0,0.0
1567,1,26,False,116000,78310,249.0,0.0
1568,6,125,False,439000,93150,417.0,5.0
1569,4,105,False,350000,77200,164.0,5.0
1570,2,47,False,147000,91100,313.0,0.0
1571,4,78,False,875000,75017,16.0,0.0
1572,3,67,False,259000,77860,149.0,0.0
1573,4,83,False,147500,77260,78.0,5.0
1574,3,53,False,397075,92120,401.0,0.0
1575,3,55,False,182000,93190,428.0,0.0
1576,4,157,False,269000,91780,309.0,5.0
1577,3,64,False,319000,78620,220.0,0.0
1578,3,74,False,216000,95460,515.0,0.0
1579,2,59,False,169000,91420,350.0,0.0
1580,2,28,False,238500,92250,394.0,0.0
1581,3,71,False,865000,75011,10.0,0.0
1582,7,155,False,380000,91590,298.0,5.0
1583,6,110,False,329000,77850,90.0,5.0
1584,2,54,False,410000,93100,430.0,0.0
1585,4,74,False,287000,77700,25.0,0.0
1586,3,72,False,249000,78550,235.0,5.0
1587,4,85,False,244000,91300,344.0,0.0
1588,4,66,False,125000,91350,328.0,0.0
1589,2,31,False,58000,91350,328.0,0.0
1590,5,129,False,1650000,92200,403.0,0.0
1591,1,34,False,178500,78300,262.0,0.0
1592,4,87,False,850000,75015,14.0,0.0
1593,9,200,False,730000,95290,525.0,5.0
1594,1,19,False,92500,91300,344.0,0.0
1595,5,108,False,353000,77178,152.0,5.0
1596,5,100,False,299000,91300,344.0,0.0
1597,5,97,False,199000,93290,442.0,0.0
1598,8,170,False,649000,78300,262.0,5.0
1599,3,82,False,125000,77120,153.0,5.0
1600,7,200,False,509900,77590,81.0,5.0
1601,2,52,False,540800,75019,18.0,0.0
1602,4,80,False,486300,78160,246.0,0.0
1603,4,87,False,220000,91860,319.0,0.0
1604,4,121,False,1299000,75010,9.0,4.0
1605,3,53,False,475000,75014,13.0,0.0
1606,8,300,False,726200,77480,80.0,6.0
1607,3,44,False,795000,75005,4.0,0.0
1608,2,52,False,561600,75019,18.0,0.0
1609,5,120,False,488800,93600,415.0,5.0
1610,3,72,False,185000,91100,313.0,0.0
1611,4,80,False,259000,94000,458.0,0.0
1612,3,65,False,169000,93110,438.0,0.0
1613,3,68,False,289000,93110,438.0,0.0
1614,1,47,False,525000,75012,11.0,0.0
1615,3,66,False,260000,93170,416.0,0.0
1616,4,77,False,365000,78390,196.0,0.0
1617,12,255,False,710000,77000,173.0,5.0
1618,5,136,False,956000,92140,388.0,0.0
1619,2,50,False,629000,75012,11.0,0.0
1620,15,2200,False,954000,77640,95.0,7.0
1621,1,22,False,77000,93120,423.0,0.0
1622,4,112,False,370000,94480,446.0,5.0
1623,7,160,False,832000,92140,388.0,0.0
1624,5,82,False,698000,92100,383.0,0.0
1625,3,91,False,890000,75010,9.0,0.0
1626,5,112,False,346000,91420,350.0,5.0
1627,5,96,False,350000,78800,236.0,0.0
1628,6,119,False,485000,94490,472.0,5.0
1629,2,35,False,120000,91290,292.0,0.0
1631,4,56,False,116600,77140,68.0,5.0
1632,3,58,False,199000,95100,490.0,0.0
1633,7,260,False,739000,94480,446.0,5.0
1634,15,370,False,1390000,95170,507.0,5.0
1635,3,70,False,362000,92600,381.0,0.0
1636,3,67,False,240000,77420,43.0,0.0
1637,3,63,False,241000,94320,481.0,0.0
1638,7,240,False,775000,95660,502.0,5.0
1639,3,73,False,190000,93190,428.0,0.0
1640,7,132,False,1170000,78400,209.0,5.0
1641,8,153,False,649000,91460,342.0,5.0
1642,6,118,False,468000,93150,417.0,5.0
1643,2,52,False,650000,75003,2.0,0.0
1644,4,93,False,889000,78000,283.0,0.0
1645,5,116,False,1130000,78000,283.0,0.0
1646,5,109,False,1090000,78000,283.0,0.0
1647,4,86,False,822000,78000,283.0,0.0
1648,8,225,False,1499000,78630,259.0,5.0
1649,6,111,False,639000,93400,440.0,5.0
1650,3,51,False,346500,92270,382.0,0.0
1651,4,71,False,364000,94800,483.0,0.0
1652,8,240,False,795000,77170,35.0,7.0
1653,4,132,False,3400000,75007,6.0,0.0
1654,3,125,False,725388,95100,490.0,5.0
1655,7,160,False,447000,77260,78.0,5.0
1656,3,79,False,233200,93800,425.0,0.0
1657,10,380,False,3100000,92150,410.0,5.0
1658,6,130,False,459000,91390,352.0,5.0
1659,8,300,False,148000,77260,78.0,5.0
1660,12,360,False,1565000,95450,504.0,5.0
1661,6,120,False,419800,91270,370.0,5.0
1662,5,100,False,335000,95220,524.0,0.0
1663,4,85,False,810000,75010,9.0,0.0
1664,3,61,False,1460000,75007,6.0,0.0
1665,4,91,False,379000,78280,233.0,0.0
1666,6,110,False,415000,95100,490.0,5.0
1667,5,100,False,355000,95470,554.0,5.0
1668,5,106,False,1105000,78000,283.0,0.0
1669,4,100,False,205000,77730,144.0,5.0
1670,15,355,False,890000,77250,174.0,5.0
1671,2,24,False,137000,78910,258.0,0.0
1672,3,70,False,388000,94380,450.0,5.0
1673,3,61,False,489000,92110,389.0,0.0
1674,3,48,False,210000,93150,417.0,0.0
1675,3,67,False,438500,75013,12.0,0.0
1676,3,42,False,285000,92270,382.0,0.0
1677,2,45,False,210000,94290,484.0,0.0
1678,10,225,False,499000,77260,78.0,5.0
1679,2,45,False,442500,92100,383.0,0.0
1680,4,153,False,885000,92600,381.0,4.0
1681,4,83,False,460000,78400,209.0,0.0
1682,6,136,False,515000,95100,490.0,5.0
1683,5,82,False,239000,78660,189.0,5.0
1684,3,67,False,279900,91200,293.0,0.0
1685,2,69,False,122000,77520,69.0,0.0
1686,4,120,False,172000,77370,122.0,5.0
1687,4,67,False,430000,92170,411.0,0.0
1688,8,220,False,364500,77515,134.0,5.0
1689,1,26,False,99900,78940,265.0,0.0
1690,4,80,False,209000,91860,319.0,0.0
1691,8,240,False,619000,77310,145.0,5.0
1692,2,30,False,254400,94800,483.0,0.0
1693,6,188,False,780000,92230,395.0,5.0
1694,7,245,False,2235000,78600,243.0,5.0
1695,5,96,False,291000,94320,481.0,0.0
1696,5,95,False,399000,93250,444.0,5.0
1697,6,168,False,360000,91670,290.0,5.0
1698,1,16,False,66000,91790,299.0,0.0
1699,4,86,False,716000,75019,18.0,0.0
1700,5,120,False,690000,78630,259.0,5.0
1701,3,70,False,399900,94270,465.0,0.0
1702,5,116,False,461500,95000,501.0,5.0
1703,5,108,False,499200,94500,453.0,5.0
1704,6,168,False,349000,78930,199.0,5.0
1705,7,147,False,319000,77690,118.0,0.0
1706,4,78,False,339900,78480,280.0,0.0
1707,1,25,False,85000,77390,89.0,0.0
1708,4,81,False,425000,77700,159.0,5.0
1709,4,105,False,246000,91720,327.0,5.0
1710,4,73,False,218500,95140,520.0,0.0
1711,3,40,False,180000,91380,312.0,3.0
1712,5,119,False,1045000,94100,478.0,5.0
1713,3,68,False,438000,94100,478.0,0.0
1714,9,150,False,720000,95870,496.0,5.0
1715,2,27,False,155000,95000,501.0,0.0
1716,4,62,False,409000,94140,447.0,0.0
1717,3,86,False,219999,78200,274.0,5.0
1718,8,180,False,659000,95130,543.0,5.0
1719,3,62,False,679000,92170,411.0,0.0
1720,3,67,False,232000,78260,190.0,0.0
1721,4,85,False,939000,92170,411.0,0.0
1722,4,93,False,269000,94000,458.0,0.0
1723,2,46,False,139500,77310,145.0,0.0
1724,1,30,False,129000,78120,266.0,0.0
1725,2,39,False,146000,95340,541.0,0.0
1726,5,94,False,151200,77160,137.0,5.0
1727,2,42,False,129900,78920,218.0,0.0
1728,3,61,False,298000,92230,395.0,0.0
1729,5,93,False,99000,77320,27.0,5.0
1730,1,17,False,78000,93200,439.0,0.0
1731,1,27,False,110000,93600,415.0,0.0
1732,8,249,False,399000,77140,124.0,5.0
1733,5,115,False,805000,94800,483.0,0.0
1734,2,28,False,343750,75018,17.0,0.0
1735,3,69,False,449000,75013,12.0,0.0
1736,5,108,False,969000,78400,209.0,0.0
1737,4,79,False,501300,78160,246.0,0.0
1738,2,33,False,95500,77480,154.0,2.0
1739,4,80,False,230945,93300,414.0,0.0
1740,4,87,False,849000,92100,383.0,0.0
1741,5,107,False,868000,78400,209.0,0.0
1742,3,70,False,341500,94400,488.0,0.0
1743,1,26,False,25000,77710,130.0,5.0
1744,4,79,False,476700,78160,246.0,0.0
1745,4,77,False,442000,92160,380.0,0.0
1746,2,54,False,218000,94400,488.0,0.0
1747,3,70,False,535000,95880,511.0,0.0
1748,3,64,False,345000,94150,476.0,0.0
1749,4,89,False,382000,94510,475.0,0.0
1750,1,19,False,102000,92600,381.0,0.0
1751,4,83,False,284000,91590,322.0,0.0
1752,5,102,False,574000,94150,476.0,5.0
1753,3,65,False,381000,93250,444.0,0.0
1754,2,57,False,444000,95880,511.0,0.0
1755,1,24,False,255000,75012,11.0,0.0
1756,8,180,False,559000,95450,546.0,5.0
1757,4,104,False,815000,92290,385.0,0.0
1758,3,47,False,400000,75020,19.0,0.0
1759,3,66,False,463000,92290,385.0,0.0
1760,7,206,False,530000,78440,225.0,5.0
1761,3,66,False,395000,95240,505.0,0.0
1762,3,62,False,237375,95490,561.0,0.0
1763,5,107,False,542500,91300,344.0,0.0
1764,7,220,False,1285000,78490,253.0,5.0
1765,2,34,False,233000,92120,401.0,0.0
1766,3,68,False,399000,95240,505.0,0.0
1768,4,89,False,658000,92290,385.0,0.0
1769,3,53,False,380000,93500,435.0,0.0
1770,6,100,False,304000,95810,522.0,5.0
1771,2,44,False,296000,92600,381.0,0.0
1772,2,41,False,262000,92600,381.0,0.0
1773,3,59,False,620000,75018,17.0,0.0
1774,2,47,False,400000,92100,383.0,0.0
1775,4,88,False,600000,94250,461.0,3.0
1776,3,75,False,680000,92300,397.0,0.0
1777,4,94,False,909000,92130,396.0,0.0
1778,5,108,False,1097000,92130,396.0,0.0
1779,3,78,False,497280,92500,406.0,0.0
1780,4,89,False,235000,95640,529.0,5.0
1781,3,138,False,350000,78540,281.0,5.0
1782,3,57,False,186000,91700,323.0,0.0
1783,3,56,False,840000,75006,5.0,0.0
1784,2,52,False,374500,93100,430.0,0.0
1785,5,87,False,279000,93110,438.0,0.0
1786,5,153,False,1690000,75116,15.0,0.0
1787,1,34,False,165000,92190,400.0,0.0
1788,2,46,False,330000,92600,381.0,0.0
1789,2,51,False,285000,78100,270.0,0.0
1790,3,83,False,940000,75011,10.0,4.0
1791,1,15,False,179500,75018,17.0,0.0
1793,1,23,False,103500,95100,490.0,0.0
1794,1,33,False,274000,92140,388.0,0.0
1795,4,83,False,415000,93200,439.0,0.0
1796,1,20,False,138000,78150,211.0,0.0
1797,3,64,False,495000,92600,381.0,0.0
1798,3,51,False,385000,92110,389.0,0.0
1799,5,130,False,158000,91670,290.0,5.0
1800,2,38,False,425000,75015,14.0,0.0
1801,3,77,False,490000,92500,406.0,0.0
1802,3,60,False,225000,93700,424.0,0.0
1803,3,70,False,884000,75011,10.0,0.0
1804,7,160,False,419900,91480,358.0,5.0
1805,6,140,False,279000,91720,341.0,5.0
1806,5,94,False,335000,91490,347.0,5.0
1807,5,94,False,335000,91720,341.0,5.0
1808,6,117,False,449000,93200,439.0,5.0
1809,6,132,False,535000,95220,524.0,5.0
1810,2,72,False,207000,93220,426.0,0.0
1811,5,113,False,372000,77390,188.0,5.0
1812,3,87,False,330000,77590,29.0,0.0
1813,4,99,False,285000,95500,521.0,0.0
1814,5,145,False,475000,77166,74.0,7.0
1815,5,140,False,260000,77141,172.0,5.0
1816,6,116,False,620000,91330,379.0,5.0
1817,4,88,False,319000,91560,314.0,5.0
1818,3,65,False,595000,75013,12.0,0.0
1819,2,62,False,190000,77500,50.0,0.0
1820,1,23,False,119000,94190,485.0,0.0
1821,1,20,False,115000,93200,439.0,0.0
1822,6,200,False,499000,93390,421.0,5.0
1823,4,72,False,558900,92700,390.0,5.0
1824,4,80,False,340000,77410,186.0,5.0
1825,6,140,False,304500,77260,78.0,5.0
1826,2,40,False,450000,75015,14.0,0.0
1827,3,70,False,595000,75019,18.0,0.0
1828,3,101,False,97500,77320,77.0,5.0
1829,2,38,False,529990,75005,4.0,0.0
1830,2,37,False,205000,93150,417.0,0.0
1831,3,34,False,375000,92100,383.0,0.0
1832,11,280,False,404000,77510,175.0,5.0
1833,5,124,False,215000,78710,267.0,5.0
1834,9,300,False,875500,77250,120.0,5.0
1835,8,190,False,1280000,94120,459.0,5.0
1836,5,105,False,360000,78550,248.0,5.0
1837,3,57,False,177000,77500,50.0,0.0
1838,4,80,False,460000,93360,431.0,0.0
1839,2,46,False,198000,95480,542.0,0.0
1840,4,86,False,429000,95600,509.0,5.0
1841,4,83,False,445000,78670,286.0,0.0
1842,4,80,False,441000,78670,286.0,0.0
1843,3,58,False,346000,78670,286.0,0.0
1844,3,63,False,367000,78670,286.0,0.0
1845,2,43,False,281000,78670,286.0,0.0
1846,3,63,False,361000,78670,286.0,0.0
1847,2,47,False,297000,78670,286.0,0.0
1848,2,44,False,302000,78670,286.0,0.0
1849,5,107,False,495000,94310,471.0,5.0
1850,6,115,False,349000,94290,484.0,5.0
1851,7,200,False,498500,77390,89.0,5.0
1852,3,56,False,176500,95630,532.0,0.0
1853,4,104,False,775000,92150,410.0,0.0
1854,2,30,False,350000,75012,11.0,0.0
1855,3,90,False,369500,94500,453.0,0.0
1856,3,70,False,242000,93370,429.0,0.0
1857,6,145,False,415200,78200,244.0,5.0
1858,6,145,False,890000,78112,226.0,5.0
1859,6,106,False,695000,78000,283.0,0.0
1860,4,72,False,223000,78700,215.0,0.0
1861,4,150,False,995000,92700,390.0,5.0
1862,3,51,False,149000,95270,551.0,0.0
1863,3,59,False,269000,77400,97.0,0.0
1864,1,24,False,126000,93250,444.0,0.0
1865,5,125,False,474000,78990,219.0,5.0
